央视高清,#genre#
精彩搏击,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电视剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
超级电视剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8m
超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
黑龙江影视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225973/index.m3u8
CHC动作电影,http://cg0.hunancatv.cn:9090/live/CHCDZDY_8000.m3u8?deviceid=866265039837531&sid=Yp6brv0MWYukAl4oJr9yrw%3D%3D&nonce=Ri1TgJg9dlAK&acl=0111&hlsSessionID=11082234455604316076&srchost=172.16.22.158:8060&gid=ZF3q5L%2FmYWch1qWqTIPAjw%3D%3D
CHC家庭影院,http://cg11.hunancatv.cn:9090/live/CHCJTYY_8000.m3u8?deviceid=866265039837531&sid=Yp6brv0MWYukAl4oJr9yrw%3D%3D&nonce=Ri1TgJg9dlAK&acl=0111&hlsSessionID=11082234455604316833&srchost=172.16.22.158:8060&gid=c%2BNqgq8pR1ZQ7ZzcmkS8%2BQ%3D%3D
CHC影迷电影,http://cg14.hunancatv.cn:9090/live/CHCGQ_8000.m3u8?deviceid=866265039837531&sid=Yp6brv0MWYukAl4oJr9yrw%3D%3D&nonce=Ri1TgJg9dlAK&acl=0111&hlsSessionID=11082234455604315487&srchost=172.16.22.158:8060&gid=QTVto%2BZu6pkkcNYy4OxcMg%3D%3D&ZJYD
CHC影迷电影,http://cg14.hunancatv.cn:9090/live/CHCGQ_8000.m3u8?deviceid=866265039837531&sid=Yp6brv0MWYukAl4oJr9yrw%3D%3D&nonce=Ri1TgJg9dlAK&acl=0111&hlsSessionID=11082234455604315487&srchost=172.16.22.158:8060&gid=QTVto%2BZu6pkkcNYy4OxcMg%3D%3D
CHC动作电影, http://125.41.235.165:2000/rtp/225.1.4.208:1261
CHC动作电影, http://125.46.133.147:9999/rtp/225.1.4.208:1261
CHC高清电影, http://125.41.235.165:2000/rtp/225.1.4.207:1260
CHC高清电影, http://125.46.133.147:9999/rtp/225.1.4.207:1260
CHC家庭影院, http://125.41.235.165:2000/rtp/225.1.4.209:1262
CHC家庭影院, http://125.46.133.147:9999/rtp/225.1.4.209:1262

影院轮播,#genre#
香港经典,http://tc-tct.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
国外大片,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.m3u8
经典电影,http://tc-tct.douyucdn2.cn/dyliveflv1a/85894rmovieChow_2000p.m3u8
周星驰,http://tc-tct.douyucdn2.cn/dyliveflv1a/3637778raLSXdOdu_2000.m3u8
天涯明月刀,http://tc-tct.douyucdn2.cn/dyliveflv1a/447646rHZDeSGn5D_2000.m3u8
小品轮播,http://tc-tct.douyucdn2.cn/dyliveflv1a/10153463r0oBSmAG.m3u8
重温经典频道,http://live.dxms.top:80/dwy/cwjd.php
经典剧场频道,http://live.dxms.top:80/dwy/jdjc.php
经典宫庭频道,http://live.dxms.top:80/dwy/gtjc.php
经典清剧频道,http://live.dxms.top:80/dwy/jdqj.php
经典天龙频道,http://live.dxms.top:80/dwy/jdtl.php
经典金庸频道,http://live.dxms.top:80/dwy/jyjc.php
经典三国频道,http://live.dxms.top:80/dwy/jdsg.php
经典回忆频道,http://live.dxms.top:80/dwy/hyyy.php

电影_星爷,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11342412
电影_英叔,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11342421
电影_发哥,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11342387
电影_成龙,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11342386
电影_王晶,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11602058
电影_沈腾,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11601968
电影_黄渤,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11352876
电影_强森,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=21059581
电影_漫威,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11602034
电影_宇宙,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11342428
电影_怪兽,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=21059577
电影_武侠,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11342427
电影_警匪,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11352886
电影_罪犯,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11352962
电影_枪战,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=21059579
电影_海盗,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=21059595
电影_赛车,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11279247
电影_推荐,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11602041
电影_救援,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=21059594
电影_热血,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11352934
电影_盗墓,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=21059552
电影_贺岁,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11601971
电影_玄幻,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11342414
电影_谍战,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=21059585
电影_战争,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=21059592
电影_喜剧,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11352877
电影_港片,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11602043
电影_国产,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11352973
电影_周星星,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11336587
电影_李连杰,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11342390
电影_洪金宝,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11279251
电影_梁家辉,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11342429
电影_许冠英,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11601972
电影_刘德华,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11342424
电影_斯坦森,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=21059588
电影_小鬼头,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11352963
电影_八点档,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=880257
电影_蜘蛛侠,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=21059599
电影_贺岁片,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11601986
电影_功夫片,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11352941
电影_黑帮片,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11336719
电影_丧尸片,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=21059578
电影_灾难片,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11602075
电影_谍战片,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=21059587
电影_战争片,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=21059574
电影_犯罪片,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11352974
电影_古装片,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11336590
电影_高分动作,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11352884
电影_动作电影,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11602077
电影_搞笑喜剧,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11342423
电影_喜剧专场,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11602044
电影_欢笑影院,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11352894
电影_不挤影院,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11352897
电影_国产悬疑,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11342395
电影_快意江湖,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11342435
电影_黑帮斗争,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11342419
电影_古墓系列,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11352913
电影_嫣然影厅,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11601977
电影_女神系列,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11336571
电影_经典女神,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11352909
电影_许氏三杰,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11602033
电影_经典港片,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11352965
电影_镖行天下,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11352969
电影_高能反转,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11352887
电影_喜乐影院,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=21059580
电影_蘑菇影厅,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11601981
电影_搞笑恐怖,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11601960
电影_死神来了,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11352903
电影_变形金刚,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=21059596
电影_怪兽系列,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=21059554
搞笑_陈翔六点半,http://zy.otioi.cn/live/huya.php?token=8V1cJL3u&id=11274154

周星驰典@代,http://tc-tct.douyucdn2.cn/dyliveflv1a/3637778raLSXdOdu_2000.m3u8
周星驰典@代,https://www.goodiptv.club/douyu/3637778
喜剧电影频道,https://www.goodiptv.club/douyu/9292492
电影_英叔,https://live.metshop.top/huya/11342421
电影_发哥,https://live.metshop.top/huya/11342387
电影_成龙,https://live.metshop.top/huya/11342386
电影_王晶,https://live.metshop.top/huya/11602058
电影_沈腾,https://live.metshop.top/huya/11601968
电影_黄渤,https://live.metshop.top/huya/11352876
电影_强森,https://live.metshop.top/huya/21059581
电影_漫威,https://live.metshop.top/huya/11602034
电影_宇宙,https://live.metshop.top/huya/11342428
电影_怪兽,https://live.metshop.top/huya/21059577
电影_热血,https://live.metshop.top/huya/11352934
电影_贺岁,https://live.metshop.top/huya/11601971
电影_玄幻,https://live.metshop.top/huya/11342414
电影_谍战,https://live.metshop.top/huya/21059585
电影_战争,https://live.metshop.top/huya/21059592
电影_喜剧,https://live.metshop.top/huya/11352877
电影_国产,https://live.metshop.top/huya/11352973
电影_周星星,https://live.metshop.top/huya/11336587
电影_梁家辉,https://live.metshop.top/huya/11342429
斗鱼频道,http://zzy789.xyz/douyu1.php?id=8770422
斗鱼频道,http://zzy789.xyz/douyu1.php?id=218859
斗鱼频道,http://zzy789.xyz/douyu1.php?id=9292492
经典电影台,https://ali.hlspull.yximgs.com/live/asdfg32522.flv
经典影视台,https://ali.hlspull.yximgs.com/live/asdfg32516.flv
1905电影,http://php.jdshipin.com:8880/1905.php?id=1905dy
速度与激情,https://live.metshop.top/yy/1382749892?quality=4
电影_灾难片,http://live.metshop.top/huya/11602075?cdn=alicdn
电影_高分动作,http://live.metshop.top/huya/11352884?cdn=alicdn
电影_动作电影,http://live.metshop.top/huya/11602077?cdn=alicdn
电影_欢笑影院,http://live.metshop.top/huya/11352894?cdn=alicdn
电影_不挤影院,http://live.metshop.top/huya/11352897?cdn=alicdn
电影_快意江湖,http://live.metshop.top/huya/11342435?cdn=alicdn
电影_黑帮斗争,http://live.metshop.top/huya/11342419?cdn=alicdn
电影_嫣然影厅,http://live.metshop.top/huya/11601977?cdn=alicdn
电影_女神系列,http://live.metshop.top/huya/11336571?cdn=alicdn
电影_许氏三杰,http://live.metshop.top/huya/11602033?cdn=alicdn
电影_经典港片,http://live.metshop.top/huya/11352965?cdn=alicdn
电影_镖行天下,http://live.metshop.top/huya/11352969?cdn=alicdn
电影_高能反转,http://live.metshop.top/huya/11352887?cdn=alicdn
电影_喜乐影院,http://live.metshop.top/huya/21059580?cdn=alicdn
电影_蘑菇影厅,http://live.metshop.top/huya/11601981?cdn=alicdn
电影_搞笑恐怖,http://live.metshop.top/huya/11601960?cdn=alicdn
电影_死神来了,http://live.metshop.top/huya/11352903?cdn=alicdn
电影_变形金刚,http://live.metshop.top/huya/21059596?cdn=alicdn
搞笑_陈翔六点半,http://live.metshop.top/huya/11274154?cdn=alicdn
超级电影ipv6,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
军旅剧场ipv6,http://[2409:8087:1a0b:df::4018]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
海外剧场ipv6,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
CCtv6影院代,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8
CCtv6影院代,https://epg.pw/stream/753fe6b20478c17a39f0c17d3c8d98a74cd5890a6e40f4ce011380f2dd185285.m3u8
CCtv6影院代,http://hikvision.city:880/CCTV-6.m3u8
惊悚悬疑ipv6,https://epg.pw/stream/e58b03bfd507e0a80eabeca0e7c42e0204fcc777ae692448daa4b2f9ce4fe01e.m3u8
惊悚悬疑ipv6,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
明星大片ipv6,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
惊嫊悬疑电影,http://[2409:8087:1a0b:df::4002]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
梨园频道ipv6,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380788ba7bed/index.m3u8?AuthInfo=toEYVdLfxymUP2l9NZpQI5%2BK6T7j%2FlRm%2BvbM9VO7bA0q1S1k1f36SqqriM0FZoFSAJRfCt8SS7X6sTRmXb81a8O4H%2FdroDKjLoDeaMQdyJQ
七彩戲劇[ipv6],https://epg.pw/stream/f6743709c60e78a121fc6bfdb1bffbea4d70f70b0d9b57d01eff271711e63081.m3u8
七彩戲劇[ipv6],https://epg.pw/stream/f24f4e456debc7fcf6048a2e6119e89b77a24211d69776eb680fac12bb384714.m3u8
黑莓电影@代,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225743/1.m3u8
黑莓动画@代,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225662/1.m3u8
豆瓣高分@代,https://www.goodiptv.club/douyu/8770422
下饭神剧@代,https://www.goodiptv.club/douyu/276200
超级电影ipv6,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电影ipv6,http://[2409:8087:7000:20:1000::22]:6060/000000001000/1000000004000002120/index.m3u8?channel-id=ystenlive&Contentid=1000000004000002120&livemode=1&stbId=3
超级电视ipv6,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
大吉大利影院,https://pull.kktv8.com/livekktv/128600025.flv
吃米滴虫✔原,https://www.goodiptv.club/douyu/315457
冰冰经典✔原,https://www.goodiptv.club/douyu/74374
星爷影院✔原,https://www.goodiptv.club/douyu/508118
凌儿影院✔原,https://www.goodiptv.club/douyu/1377142
麓山迷踪✔原,https://www.goodiptv.club/douyu/4505431
瑶瑶恐怖✔原,https://www.goodiptv.club/douyu/2935323
怡寶影院✔原,hhttps://www.goodiptv.club/douyu/434971
小黛兮影✔原,https://www.goodiptv.club/douyu/11553944
萌小鬼片✔原,https://www.goodiptv.club/douyu/3928
神乐剧场✔原,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8
神乐剧院✔原,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
神乐影剧✔原,https://www.goodiptv.club/douyu/122402
可乐影院✔原,https://www.goodiptv.club/douyu/20415
小宇60帧✔原,https://www.goodiptv.club/douyu/323876
恐怖惊悚✔原,https://www.goodiptv.club/douyu/96577
電影劇場✔原,https://www.goodiptv.club/douyu/7575350
豆瓣高分✔原,https://www.goodiptv.club/douyu/8770422
花卷陪看✔原,https://www.goodiptv.club/douyu/52787
漫威剧情✔原,https://www.goodiptv.club/douyu/6140589
霍格沃茨✔原,https://www.goodiptv.club/douyu/8814650
鱼宝恐怖✔原,https://www.goodiptv.club/douyu/1165374
鬼片恐怖✔原,https://www.goodiptv.club/douyu/2935323
小u*鬼片✔原,https://www.goodiptv.club/douyu/96577
吃奶滴虫✔原,https://www.goodiptv.club/douyu/263824
变种人片✔原,hhttps://www.goodiptv.club/douyu/9651304
喜剧电影✔原,https://www.goodiptv.club/douyu/9292492
女神电影✔原,https://www.goodiptv.club/douyu/747764
华语经典✔原,https://www.goodiptv.club/douyu/434971
避风影院✔原,https://www.goodiptv.club/douyu/9826611
欧美大片✔原,https://www.goodiptv.club/douyu/2793084
贝爷max ✔原,https://www.goodiptv.club/douyu/4332
贝爷影厅✔原,https://www.goodiptv.club/douyu/252802
小猪优版剧院,https://www.goodiptv.club/douyu/10297898
绍兴影院频道,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
平泉影院频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
新昌休闲影院,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
赵本山经小品,https://www.goodiptv.club/douyu/9817716
开心麻花小品,https://www.goodiptv.club/douyu/10153463
宋小宝小品台,https://www.goodiptv.club/douyu/9817729
粤语集轮播台,https://www.goodiptv.club/douyu/10338873
粤语港剧轮播,https://www.goodiptv.club/douyu/6478650
粤语轮播港剧,https://www.goodiptv.club/douyu/9019945
粤语轮播剧集,https://www.goodiptv.club/douyu/10567318
粤语经典综艺,https://www.goodiptv.club/douyu/7919720
粤语版电影一,https://www.goodiptv.club/douyu/5033502
粤语版电影二,https://www.goodiptv.club/douyu/6566671
粤语版电影三,https://www.goodiptv.club/douyu/1226741

林正英 1,http://zzy789.xyz/douyu1.php?id=7356023
林正英 2,http://zzy789.xyz/douyu1.php?id=218859
斗鱼频道,http://zzy789.xyz/douyu1.php?id=8770422
斗鱼频道,http://zzy789.xyz/douyu1.php?id=218859
斗鱼频道,http://zzy789.xyz/douyu1.php?id=413573
斗鱼频道,http://zzy789.xyz/douyu1.php?id=9292492

鬼片恐怖,http://zzy789.xyz/douyu1.php?id=2935323
恐怖故事,http://zzy789.xyz/douyu1.php?id=2337939
怡寳影院,http://zzy789.xyz/douyu1.php?id=434971
粤语电影,http://zzy789.xyz/douyu1.php?id=6566671
苹果影院,http://zzy789.xyz/douyu1.php?id=2793084
午夜故事,http://zzy789.xyz/douyu1.php?id=8722254
译制国语,http://zzy789.xyz/douyu1.php?id=2436390
蚂蚱影院,http://zzy789.xyz/douyu1.php?id=6079455
纪录片,http://zzy789.xyz/douyu1.php?id=4360438
贝爷求生,http://zzy789.xyz/douyu1.php?id=454867
恐怖丧尸鬼片,http://zzy789.xyz/douyu1.php?id=263824
斗鱼电影10,http://zzy789.xyz/douyu1.php?id=2935323
斗鱼电影22,http://zzy789.xyz/douyu1.php?id=1979257
斗鱼电影26,http://zzy789.xyz/douyu1.php?id=8413092
斗鱼电影71,http://zzy789.xyz/douyu1.php?id=2987100
斗鱼电影81,http://zzy789.xyz/douyu1.php?id=3870925
斗鱼电影97,http://zzy789.xyz/douyu1.php?id=8867878
斗鱼电影105,http://zzy789.xyz/douyu1.php?id=4290711
斗鱼电影108,http://zzy789.xyz/douyu1.php?id=6566671
斗鱼电影110,http://zzy789.xyz/douyu1.php?id=8415464
斗鱼电影111,http://zzy789.xyz/douyu1.php?id=8475821
斗鱼电影113,http://zzy789.xyz/douyu1.php?id=5522351
斗鱼电影114,http://zzy789.xyz/douyu1.php?id=562225
斗鱼电影116,http://zzy789.xyz/douyu1.php?id=8651489
斗鱼电影117,http://zzy789.xyz/douyu1.php?id=338759
斗鱼电影120,http://zzy789.xyz/douyu1.php?id=5354713
斗鱼电影124,http://zzy789.xyz/douyu1.php?id=2793084
斗鱼电影125,http://zzy789.xyz/douyu1.php?id=5067952
斗鱼电影129,http://zzy789.xyz/douyu1.php?id=413573
斗鱼电影130,http://zzy789.xyz/douyu1.php?id=8014467
斗鱼电影134,http://zzy789.xyz/douyu1.php?id=6725858
斗鱼电影135,http://zzy789.xyz/douyu1.php?id=7476264
斗鱼电影137,http://zzy789.xyz/douyu1.php?id=1274132
斗鱼电影141,http://zzy789.xyz/douyu1.php?id=7623292
斗鱼电影145,http://zzy789.xyz/douyu1.php?id=5033502
斗鱼电影151,http://zzy789.xyz/douyu1.php?id=426517
斗鱼电影153,http://zzy789.xyz/douyu1.php?id=8799435
斗鱼电影155,http://zzy789.xyz/douyu1.php?id=4258555
斗鱼电影158,http://zzy789.xyz/douyu1.php?id=8788687
斗鱼电影165,http://zzy789.xyz/douyu1.php?id=8705754
斗鱼电影169,http://zzy789.xyz/douyu1.php?id=7528160

涛哥体育,#genre#
体育直播4K-1,http://gslbserv.itv.cmvideo.cn:80/3000000010000005180/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000005180&livemode=1&stbId=3
体育直播4K-2,http://gslbserv.itv.cmvideo.cn:80/3000000010000015686/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000015686&livemode=1&stbId=3
体育直播-1,http://gslbserv.itv.cmvideo.cn:80/3000000001000005308/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000005308&livemode=1&stbId=3
体育直播-2,http://gslbserv.itv.cmvideo.cn:80/3000000001000005969/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000005969&livemode=1&stbId=3
体育直播-3,http://gslbserv.itv.cmvideo.cn:80/3000000001000007218/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000007218&livemode=1&stbId=3
体育直播-4,http://gslbserv.itv.cmvideo.cn:80/3000000001000008001/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000008001&livemode=1&stbId=3
体育直播-5,http://gslbserv.itv.cmvideo.cn:80/3000000001000008176/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000008176&livemode=1&stbId=3
体育直播-6,http://gslbserv.itv.cmvideo.cn:80/3000000001000008379/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000008379&livemode=1&stbId=3
体育直播-7,http://gslbserv.itv.cmvideo.cn:80/3000000001000010129/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000010129&livemode=1&stbId=3
体育直播-8,http://gslbserv.itv.cmvideo.cn:80/3000000001000010948/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000010948&livemode=1&stbId=3
体育直播-9,http://gslbserv.itv.cmvideo.cn:80/3000000001000028638/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000028638&livemode=1&stbId=3
体育直播-10,http://gslbserv.itv.cmvideo.cn:80/3000000001000031494/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000031494&livemode=1&stbId=3
体育直播-11,http://gslbserv.itv.cmvideo.cn:80/3000000010000000097/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000000097&livemode=1&stbId=3
体育直播-12,http://gslbserv.itv.cmvideo.cn:80/3000000010000002019/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000002019&livemode=1&stbId=3
体育直播-13,http://gslbserv.itv.cmvideo.cn:80/3000000010000002809/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000002809&livemode=1&stbId=3
体育直播-14,http://gslbserv.itv.cmvideo.cn:80/3000000010000003915/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000003915&livemode=1&stbId=3
体育直播-15,http://gslbserv.itv.cmvideo.cn:80/3000000010000004193/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000004193&livemode=1&stbId=3
体育直播-16,http://gslbserv.itv.cmvideo.cn:80/3000000010000005837/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000005837&livemode=1&stbId=3
体育直播-17,http://gslbserv.itv.cmvideo.cn:80/3000000010000006077/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000006077&livemode=1&stbId=3
体育直播-18,http://gslbserv.itv.cmvideo.cn:80/3000000010000006658/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000006658&livemode=1&stbId=3
体育直播-19,http://gslbserv.itv.cmvideo.cn:80/3000000010000009788/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000009788&livemode=1&stbId=3
体育直播-20,http://gslbserv.itv.cmvideo.cn:80/3000000010000010833/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000010833&livemode=1&stbId=3
体育直播-21,http://gslbserv.itv.cmvideo.cn:80/3000000010000011297/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000011297&livemode=1&stbId=3
体育直播-22,http://gslbserv.itv.cmvideo.cn:80/3000000010000011518/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000011518&livemode=1&stbId=3
体育直播-23,http://gslbserv.itv.cmvideo.cn:80/3000000010000012558/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000012558&livemode=1&stbId=3
体育直播-24,http://gslbserv.itv.cmvideo.cn:80/3000000010000012616/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000012616&livemode=1&stbId=3
体育直播-25,http://gslbserv.itv.cmvideo.cn:80/3000000010000015470/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000015470&livemode=1&stbId=3
体育直播-26,http://gslbserv.itv.cmvideo.cn:80/3000000010000015560/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000015560&livemode=1&stbId=3
体育直播-27,http://gslbserv.itv.cmvideo.cn:80/3000000010000019839/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000019839&livemode=1&stbId=3
体育直播-28,http://gslbserv.itv.cmvideo.cn:80/3000000010000021904/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000021904&livemode=1&stbId=3
体育直播-29,http://gslbserv.itv.cmvideo.cn:80/3000000010000023434/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000023434&livemode=1&stbId=3
体育直播-30,http://gslbserv.itv.cmvideo.cn:80/3000000010000025380/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000025380&livemode=1&stbId=3
体育直播-31,http://gslbserv.itv.cmvideo.cn:80/3000000010000027691/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000027691&livemode=1&stbId=3
体育直播-32,http://gslbserv.itv.cmvideo.cn:80/3000000010000031669/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000031669&livemode=1&stbId=3
超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
精品体育,http://[2409:8087:1a0b:df::4004]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
